R:A::C:P,0 2,1,3 5,4 6
0 2,0.10499359795134443,0.056338028169014086,0.08194622279129321,0.07042253521126761
1,0.12163892445582586,0.08962868117797695,0.07298335467349552,0.07426376440460948
3 5,0.03201024327784891,0.019206145966709345,0.046094750320102434,0.03969270166453265
4 6,0.05121638924455826,0.023047375160051217,0.05121638924455826,0.06530089628681178
