R:A::C:P,0 5,1,2 3 4 6
0 5,0.09716599190283401,0.020242914979757085,0.08502024291497975
1,0.16194331983805668,0.05668016194331984,0.242914979757085
2 3 4 6,0.06882591093117409,0.04048582995951417,0.22672064777327935
