R:A::C:P,0 5,1,2 3 4 6
0 5,0.2962962962962963,0.1724137931034483,0.15328467153284672
1,0.49382716049382713,0.4827586206896552,0.43795620437956206
2 3 4 6,0.20987654320987653,0.3448275862068966,0.40875912408759124
