R:A::C:P,0,1 3 4 6,2 5
0,0.07446808510638298,0.061170212765957445,0.023936170212765957
1 3 4 6,0.1356382978723404,0.32978723404255317,0.11436170212765957
2 5,0.03723404255319149,0.1595744680851064,0.06382978723404255
