R:A::C:P,0,1 3 4 6,2 5
0,0.4666666666666667,0.38333333333333336,0.15
1 3 4 6,0.23394495412844038,0.5688073394495413,0.19724770642201836
2 5,0.14285714285714285,0.6122448979591837,0.24489795918367346
