R:A::C:P,0,1 2,3,4,5 6
0,0.3150684931506849,0.2602739726027397,0.0684931506849315,0.1643835616438356,0.1917808219178082
1 2,0.1836283185840708,0.3672566371681416,0.12168141592920353,0.10619469026548672,0.22123893805309736
3,0.08,0.34,0.18,0.12,0.28
4,0.1794871794871795,0.2564102564102564,0.10256410256410256,0.1794871794871795,0.28205128205128205
5 6,0.11377245508982035,0.24550898203592814,0.1317365269461078,0.19760479041916168,0.31137724550898205
