R:A::C:P,0,1 2,3,4,5 6
0,0.029449423815621,0.024327784891165175,0.006402048655569782,0.015364916773367477,0.01792573623559539
1 2,0.10627400768245839,0.21254801536491677,0.07042253521126761,0.06145966709346991,0.12804097311139565
3,0.005121638924455826,0.02176696542893726,0.011523687580025609,0.0076824583866837385,0.01792573623559539
4,0.008962868117797696,0.012804097311139564,0.005121638924455826,0.008962868117797696,0.014084507042253521
5 6,0.024327784891165175,0.052496798975672214,0.028169014084507043,0.04225352112676056,0.06658130601792574
