R:A::C:P,0 4,1,2 6,3 5
0 4,0.4222222222222222,0.21212121212121213,0.125,0.08333333333333333
1,0.4,0.6666666666666666,0.375,0.4166666666666667
2 6,0.13333333333333333,0.12121212121212122,0.375,0.375
3 5,0.044444444444444446,0.0,0.125,0.125
