R:A::C:P,0 2 4 5,1,3 6
0 2 4 5,0.27925531914893614,0.06648936170212766,0.11170212765957446
1,0.2473404255319149,0.08244680851063829,0.11170212765957446
3 6,0.07446808510638298,0.007978723404255319,0.018617021276595744
