R:A::C:P,0 2 4 5,1,3 6
0 2 4 5,0.6104651162790697,0.14534883720930233,0.2441860465116279
1,0.5602409638554217,0.18674698795180722,0.25301204819277107
3 6,0.7368421052631579,0.07894736842105263,0.18421052631578946
