R:C::C:G,0,1,2,3,4,5,6
0,0,74,0,0,0,0
1,3,354,0,17,1,6
2,4,242,0,21,2,6
3,1,78,0,15,0,8
4,3,60,0,9,0,1
5,1,86,0,4,3,2
6,18,297,5,51,0,20
