R:A::C:P,0,1 5,2 3 6,4
0,0.029449423815621,0.028169014084507043,0.020486555697823303,0.015364916773367477
1 5,0.08578745198463508,0.147247119078105,0.15749039692701663,0.040973111395646605
2 3 6,0.0499359795134443,0.13188220230473752,0.17285531370038412,0.07042253521126761
4,0.008962868117797696,0.011523687580025609,0.020486555697823303,0.008962868117797696
