R:A::C:P,0 5,1 3 4 6,2
0 5,0.1580188679245283,0.1075,0.10119047619047619
1 3 4 6,0.6698113207547169,0.69125,0.6547619047619048
2,0.1721698113207547,0.20125,0.24404761904761904
