R:A::C:P,0 5,1 2 3 6,4
0 5,0.12698412698412698,0.07936507936507936,0.031746031746031744
1 2 3 6,0.1984126984126984,0.47619047619047616,0.05555555555555555
4,0.007936507936507936,0.015873015873015872,0.007936507936507936
