R:A::C:P,0 5 6,1 2,3,4
0 5 6,0.1214574898785425,0.05263157894736842,0.032388663967611336,0.020242914979757085
1 2,0.29959514170040485,0.21862348178137653,0.08502024291497975,0.07692307692307693
3,0.012145748987854251,0.016194331983805668,0.016194331983805668,0.004048582995951417
4,0.008097165991902834,0.008097165991902834,0.008097165991902834,0.020242914979757085
