R:A::C:P,0 1,2 3,4 6,5
0 1,0.6944444444444444,0.4807692307692308,0.4368932038834951,0.47058823529411764
2 3,0.19907407407407407,0.3782051282051282,0.2621359223300971,0.3137254901960784
4 6,0.06944444444444445,0.08333333333333333,0.21359223300970873,0.21568627450980393
5,0.037037037037037035,0.057692307692307696,0.08737864077669903,0.0
