R:A::C:P,0 6,1,2 3 4,5
0 6,0.4605263157894737,0.13157894736842105,0.3026315789473684,0.10526315789473684
1,0.43373493975903615,0.18674698795180722,0.35542168674698793,0.024096385542168676
2 3 4,0.28205128205128205,0.15384615384615385,0.47863247863247865,0.08547008547008547
5,0.4117647058823529,0.0,0.4117647058823529,0.17647058823529413
