R:A::C:P,0,1,2 4 6,3 5
0,0.40476190476190477,0.17857142857142858,0.19148936170212766,0.09523809523809523
1,0.42857142857142855,0.6428571428571429,0.3617021276595745,0.40476190476190477
2 4 6,0.14285714285714285,0.14285714285714285,0.3191489361702128,0.42857142857142855
3 5,0.023809523809523808,0.03571428571428571,0.1276595744680851,0.07142857142857142
