R:A::C:P,0,1,2 4 6,3 5
0,0.1069182389937107,0.031446540880503145,0.05660377358490566,0.025157232704402517
1,0.11320754716981132,0.11320754716981132,0.1069182389937107,0.1069182389937107
2 4 6,0.03773584905660377,0.025157232704402517,0.09433962264150944,0.11320754716981132
3 5,0.006289308176100629,0.006289308176100629,0.03773584905660377,0.018867924528301886
