R:A::C:P,0,1,2 4 6,3 5
0,0.4857142857142857,0.14285714285714285,0.2571428571428571,0.11428571428571428
1,0.2571428571428571,0.2571428571428571,0.24285714285714285,0.24285714285714285
2 4 6,0.13953488372093023,0.09302325581395349,0.3488372093023256,0.4186046511627907
3 5,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727
