R:A::C:P,0 1 3,2,4 5 6
0 1 3,0.7425742574257426,0.6,0.6666666666666666
2,0.18811881188118812,0.32,0.21212121212121213
4 5 6,0.06930693069306931,0.08,0.12121212121212122
