R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.1968390804597701,0.04741379310344827,0.16307471264367815
1,0.11925287356321838,0.07255747126436782,0.08189655172413793
2 4 5,0.13649425287356323,0.048132183908045974,0.1343390804597701
