R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.48324514991181655,0.1164021164021164,0.400352733686067
1,0.4356955380577428,0.2650918635170604,0.2992125984251969
2 4 5,0.42792792792792794,0.15090090090090091,0.42117117117117114
