R:A::C:P,0 3 6,1,2 4 5
0 3 6,0.43492063492063493,0.28205128205128205,0.42992424242424243
1,0.2634920634920635,0.43162393162393164,0.2159090909090909
2 4 5,0.30158730158730157,0.2863247863247863,0.3541666666666667
