R:A::C:P,0,1 3 5,2 4 6
0,0.053231939163498096,0.043726235741444866,0.03231939163498099
1 3 5,0.1444866920152091,0.19961977186311788,0.19961977186311788
2 4 6,0.049429657794676805,0.13498098859315588,0.14258555133079848
