R:A::C:P,0 5,1,2 3 4,6
0 5,0.5194805194805194,0.1038961038961039,0.2727272727272727,0.1038961038961039
1,0.3072289156626506,0.18674698795180722,0.35542168674698793,0.15060240963855423
2 3 4,0.19658119658119658,0.15384615384615385,0.47863247863247865,0.17094017094017094
6,0.25,0.125,0.5625,0.0625
