character,AA,AE,AH,AO,AW,AY,EH,ER,EY,IH,IY,OW,OY,UH,UW
1H4_Falstaff,0.10435051139239464,0.25760038884453,0.010782429509744824,-0.022167538823659846,0.11503862779058084,0.08593960400372178,-0.12148462384351466,-0.16142055173648825,-0.023612451910141954,-0.0947052267250691,-0.028594572808094406,-0.030737439859879614,0.002504092387439381,0.07247306373127493,-0.10160523378613684
1H4_HenryV,0.0607942243527282,0.08974284295733431,0.0902922546941814,0.01857859239051086,0.17396058561862573,0.012152119474895052,0.04010562160604571,-0.14169848209424712,-0.052989005586376293,-0.047127469516182144,-0.034594201260061214,-0.034114854780732735,0.0015560928596957532,-0.035813976706430724,-0.18722759619565743
1H4_Hotspur,0.07563064250802001,-0.11814291723407565,0.10172259117945366,-0.011417714479660631,0.01374963667480218,-0.03485371811729002,0.014207214621099369,0.009211283727366168,0.018581796254587946,0.04004173159757785,-0.04079818785290906,-0.024458640042411668,-0.04360259795187003,0.03222821700023776,-0.12278397309482458
1H6_Charles,-0.01806239503373814,-0.01819612150338553,0.032302957200840074,0.04442414017154708,0.2852619344264832,-0.03075656129782383,0.028450545565787102,0.04936774927619792,0.0032078546956970824,-0.016168110501208293,0.04751395708792729,-0.09655652608885244,0.09426761911135743,-0.0836174744688894,-0.3187900278314332
1H6_HenryVI,-0.1678034006757501,-0.16091130836290385,0.23762516141780365,0.2739946779700176,-0.056179014686280594,-0.11244618885880263,0.20984760983211873,0.05586271717876172,-0.10285463056543763,-0.07346490921105313,-0.08412258084551354,-0.13323835789333616,0.16175166570237431,-0.04392866910850747,-0.007032329643501161
2H4_ChiefJustice,0.16425766556802762,-0.0731310041021677,0.11109551515167855,0.253572028569795,-0.07566739151626653,-0.1641755957831595,-0.02635593438580397,-0.0485640032101109,-0.11296387264979352,-0.053588961396229214,-0.03444304904068337,-0.12017359740372908,0.10928563130407051,0.01240641238925627,0.1921619515466051
2H4_Falstaff,-0.013466017763614075,0.1358132700134216,0.0732364608916283,-0.04068924641776425,-0.05743781188326553,-0.04787027412517544,-0.05198716130811344,-0.061436581929383505,-0.05544839481277456,0.05081022271184013,-0.04017986222145863,0.03247860799908997,0.01650632609872622,0.08783192969824768,-0.03806904340783729
2H4_HenryV,0.08113742313918464,-0.06591689854731865,0.02200707866052199,0.018598673366909454,0.0385955816379431,0.013314461440607014,-0.047341865121551724,-0.13287799703956665,-0.09556586545909031,0.03032507233816826,0.027041654756241547,0.019759614105586736,0.1336919125483952,-0.026518807997545,0.019075305710988432
AWW_Bertram,0.035963312614190425,-0.0488997146674494,-0.07472184699039039,0.12279037475010673,-0.13724013957640246,0.15649383840293418,-0.17136251717211673,0.075287075950478,-0.044850691835540975,0.0464634466115958,-0.03680872901481012,0.0404394719791204,-0.001284187673311933,-0.12366971939683163,0.04852092238946886
AWW_Fool,-0.08101574950709982,0.16348041602901722,0.07238699401250846,0.08247743929613814,-0.20702519391608207,-0.04322044897376443,0.029121432718056294,-0.020089764956442893,-0.01382080500264771,-0.012741294851794989,-0.02522270673973078,-0.003286882283226602,-0.08401424670450443,0.28088836566395076,-0.10302241968106744
AWW_Helen,-0.08317518108925072,-0.03667231176425058,-0.009399656199958632,-0.01086510012315173,-0.07620153431037324,0.09312609375540298,0.019074141246989737,-0.014621466990943974,-0.05294468563688147,0.12120379109982335,-0.05578394815785024,0.03548691218675077,-0.050476370246430195,-0.048007545435482524,-0.013754865581580867
AYL_DukeFrederick,0.18246715380336978,-0.1948167178553415,-0.04705979083219113,-0.07903350874549628,0.2724777141535336,-0.07104092827439099,-0.1923497228597196,0.14211009855046208,-0.02015110713299193,0.22948479458371382,0.020154306980734827,-0.3231759087481634,-0.14578001284768358,-0.10923394106788262,0.030562159794836945
