R:A::C:P,0,1,2,3,4 5,6
0,21,5,4,3,6,3
1,33,14,22,13,20,12
2,7,8,10,8,11,10
3,0,1,3,4,3,1
4 5,3,0,5,4,5,2
6,1,1,0,3,1,0
