R:A::C:P,0 3,1 2,4 6,5
0 3,0.048132183908045974,0.03735632183908046,0.02586206896551724,0.015086206896551725
1 2,0.14655172413793102,0.16594827586206898,0.11637931034482758,0.042385057471264365
4 6,0.08979885057471264,0.06968390804597702,0.11853448275862069,0.05531609195402299
5,0.02586206896551724,0.015804597701149427,0.017959770114942528,0.009339080459770116
