R:A::C:P,0 3,1 2,4 6,5
0 3,0.3806818181818182,0.29545454545454547,0.20454545454545456,0.11931818181818182
1 2,0.31097560975609756,0.3521341463414634,0.24695121951219512,0.0899390243902439
4 6,0.26939655172413796,0.20905172413793102,0.35560344827586204,0.16594827586206898
5,0.375,0.22916666666666666,0.2604166666666667,0.13541666666666666
