R:A::C:P,0 1,2 6,3,4,5
0 1,0.30319148936170215,0.14627659574468085,0.05319148936170213,0.07446808510638298,0.023936170212765957
2 6,0.0797872340425532,0.08776595744680851,0.023936170212765957,0.0425531914893617,0.023936170212765957
3,0.005319148936170213,0.02127659574468085,0.007978723404255319,0.013297872340425532,0.010638297872340425
4,0.005319148936170213,0.010638297872340425,0.0026595744680851063,0.018617021276595744,0.0
5,0.010638297872340425,0.013297872340425532,0.010638297872340425,0.0026595744680851063,0.007978723404255319
