R:A::C:P,0 5,1,2 3 6,4
0 5,0.06530089628681178,0.02560819462227913,0.04865556978233035,0.026888604353393086
1,0.11011523687580026,0.08962868117797695,0.1293213828425096,0.029449423815621
2 3 6,0.11011523687580026,0.07170294494238157,0.17285531370038412,0.07042253521126761
4,0.019206145966709345,0.0012804097311139564,0.020486555697823303,0.008962868117797696
