R:A::C:P,0 2 5 6,1,3 4
0 2 5 6,0.2698412698412698,0.0873015873015873,0.10317460317460317
1,0.21428571428571427,0.1746031746031746,0.07936507936507936
3 4,0.03968253968253968,0.0,0.031746031746031744
