R:A::C:P,0 2 5 6,1,3 4
0 2 5 6,0.5151515151515151,0.3333333333333333,0.48148148148148145
1,0.4090909090909091,0.6666666666666666,0.37037037037037035
3 4,0.07575757575757576,0.0,0.14814814814814814
