R:A::C:P,0,1 2,3 6,4 5
0,0.5,0.21428571428571427,0.14285714285714285,0.14285714285714285
1 2,0.23809523809523808,0.32142857142857145,0.25595238095238093,0.18452380952380953
3 6,0.05555555555555555,0.2777777777777778,0.4444444444444444,0.2222222222222222
4 5,0.15789473684210525,0.2631578947368421,0.3157894736842105,0.2631578947368421
