R:A::C:P,0,1 2,3 6,4 5
0,0.3230769230769231,0.1232876712328767,0.09523809523809523,0.13043478260869565
1 2,0.6153846153846154,0.7397260273972602,0.6825396825396826,0.6739130434782609
3 6,0.015384615384615385,0.0684931506849315,0.12698412698412698,0.08695652173913043
4 5,0.046153846153846156,0.0684931506849315,0.09523809523809523,0.10869565217391304
