R:A::C:P,0 3 6,1,2,4 5
0 3 6,0.24456521739130435,0.1864406779661017,0.2549019607843137,0.35365853658536583
1,0.483695652173913,0.5254237288135594,0.4117647058823529,0.3048780487804878
2,0.18478260869565216,0.288135593220339,0.2549019607843137,0.2073170731707317
4 5,0.08695652173913043,0.0,0.0784313725490196,0.13414634146341464
