R:A::C:P,0 4,1 3,2,5 6
0 4,0.04454022988505747,0.028735632183908046,0.016522988505747127,0.015804597701149427
1 3,0.125,0.11566091954022989,0.03879310344827586,0.06752873563218391
2,0.05244252873563218,0.0639367816091954,0.029454022988505746,0.05172413793103448
5 6,0.09698275862068965,0.08764367816091954,0.035919540229885055,0.12931034482758622
