R:A::C:P,0 4,1 3,2,5 6
0 4,0.4217687074829932,0.272108843537415,0.1564625850340136,0.14965986394557823
1 3,0.36024844720496896,0.3333333333333333,0.11180124223602485,0.19461697722567287
2,0.26545454545454544,0.3236363636363636,0.14909090909090908,0.26181818181818184
5 6,0.27720739219712526,0.25051334702258726,0.1026694045174538,0.36960985626283366
