R:A::C:P,0 1 3,2 4 6,5
0 1 3,0.5670731707317073,0.3384146341463415,0.09451219512195122
2 4 6,0.4476744186046512,0.436046511627907,0.11627906976744186
5,0.5769230769230769,0.4230769230769231,0.0
