R:A::C:P,0 5,1,2 4 6,3
0 5,0.5333333333333333,0.23333333333333334,0.2,0.03333333333333333
1,0.3050847457627119,0.3728813559322034,0.22033898305084745,0.1016949152542373
2 4 6,0.25,0.125,0.4375,0.1875
3,0.0,0.0,0.6,0.4
