R:A::C:P,0,1 4 5,2 3 6
0,0.4666666666666667,0.3333333333333333,0.2
1 4 5,0.26903553299492383,0.3401015228426396,0.39086294416243655
2 3 6,0.10084033613445378,0.453781512605042,0.44537815126050423
