R:A::C:P,0 4,1 2 3 5,6
0 4,0.3368421052631579,0.13709677419354838,0.14285714285714285
1 2 3 5,0.6526315789473685,0.8225806451612904,0.8571428571428571
6,0.010526315789473684,0.04032258064516129,0.0
