R:A::C:P,0 3 4,1 6,2,5
0 3 4,0.6111111111111112,0.25,0.08333333333333333,0.05555555555555555
1 6,0.4166666666666667,0.36666666666666664,0.15,0.06666666666666667
2,0.4074074074074074,0.14814814814814814,0.3333333333333333,0.1111111111111111
5,0.6666666666666666,0.0,0.3333333333333333,0.0
