R:A::C:P,0 3 4,1 5,2 6
0 3 4,0.20096463022508038,0.1608910891089109,0.16120218579234974
1 5,0.3633440514469453,0.37376237623762376,0.273224043715847
2 6,0.43569131832797425,0.46534653465346537,0.5655737704918032
