R:A::C:P,0 4 5,1 3 6,2
0 4 5,0.5562130177514792,0.3254437869822485,0.11834319526627218
1 3 6,0.4,0.4727272727272727,0.12727272727272726
2,0.43023255813953487,0.3953488372093023,0.1744186046511628
