R:A::C:P,0,1 4,2 3,5,6
0,0.5,0.23809523809523808,0.16666666666666666,0.023809523809523808,0.07142857142857142
1 4,0.272,0.256,0.312,0.056,0.104
2 3,0.10606060606060606,0.24242424242424243,0.3787878787878788,0.10606060606060606,0.16666666666666666
5,0.25,0.0,0.625,0.0,0.125
6,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0
