R:A::C:P,0,1 4,2 3 6,5
0,0.2153846153846154,0.11805555555555555,0.08955223880597014,0.09803921568627451
1 4,0.5384615384615384,0.5,0.4079601990049751,0.5098039215686274
2 3 6,0.2,0.3263888888888889,0.4427860696517413,0.39215686274509803
5,0.046153846153846156,0.05555555555555555,0.05970149253731343,0.0
