R:A::C:P,0 4,1 5 6,2,3
0 4,0.4217687074829932,0.3129251700680272,0.1564625850340136,0.10884353741496598
1 5 6,0.3191244239631336,0.4539170506912442,0.10253456221198157,0.12442396313364056
2,0.26545454545454544,0.44363636363636366,0.14909090909090908,0.14181818181818182
3,0.3137254901960784,0.39215686274509803,0.14705882352941177,0.14705882352941177
