R:A::C:P,0 4,1 5 6,2,3
0 4,0.13963963963963963,0.07641196013289037,0.13690476190476192,0.0898876404494382
1 5 6,0.6238738738738738,0.654485049833887,0.5297619047619048,0.6067415730337079
2,0.16441441441441443,0.2026578073089701,0.24404761904761904,0.21910112359550563
3,0.07207207207207207,0.0664451827242525,0.08928571428571429,0.08426966292134831
