R:A::C:P,0 4,1 5 6,2,3
0 4,0.04454022988505747,0.033045977011494254,0.016522988505747127,0.011494252873563218
1 5 6,0.19899425287356323,0.28304597701149425,0.0639367816091954,0.07758620689655173
2,0.05244252873563218,0.08764367816091954,0.029454022988505746,0.028017241379310345
3,0.022988505747126436,0.028735632183908046,0.010775862068965518,0.010775862068965518
