R:A::C:P,0 2 4,1 3 6,5
0 2 4,0.32516339869281047,0.28688524590163933,0.2823529411764706
1 3 6,0.6078431372549019,0.6442622950819672,0.6411764705882353
5,0.06699346405228758,0.06885245901639345,0.07647058823529412
