R:A::C:P,0 1 2,3,4 5,6
0 1 2,0.8419354838709677,0.7419354838709677,0.6880733944954128,0.5111111111111111
3,0.04838709677419355,0.08064516129032258,0.08256880733944955,0.1111111111111111
4 5,0.06451612903225806,0.12903225806451613,0.11926605504587157,0.2
6,0.04516129032258064,0.04838709677419355,0.11009174311926606,0.17777777777777778
