R:A::C:P,0 4,1 2,3 5 6
0 4,0.2024793388429752,0.11462450592885376,0.11888111888111888
1 2,0.5413223140495868,0.6561264822134387,0.541958041958042
3 5 6,0.256198347107438,0.22924901185770752,0.33916083916083917
