R:A::C:P,0,1 2 5,3 4,6
0,0.40476190476190477,0.140625,0.18,0.0
1 2 5,0.5476190476190477,0.796875,0.62,1.0
3 4,0.023809523809523808,0.0625,0.18,0.0
6,0.023809523809523808,0.0,0.02,0.0
