R:A::C:P,0 6,1,2 3,4,5
0 6,0.26881720430107525,0.20689655172413793,0.12658227848101267,0.16666666666666666,0.125
1,0.4838709677419355,0.4827586206896552,0.4430379746835443,0.43333333333333335,0.4375
2 3,0.1935483870967742,0.3103448275862069,0.31645569620253167,0.23333333333333334,0.4375
4,0.021505376344086023,0.0,0.05063291139240506,0.16666666666666666,0.0
5,0.03225806451612903,0.0,0.06329113924050633,0.0,0.0
