R:A::C:P,0 3,1,2,4 6,5
0 3,0.09308510638297872,0.023936170212765957,0.026595744680851064,0.05053191489361702,0.023936170212765957
1,0.1702127659574468,0.08244680851063829,0.05585106382978723,0.12234042553191489,0.010638297872340425
2,0.047872340425531915,0.04521276595744681,0.034574468085106384,0.07180851063829788,0.015957446808510637
4 6,0.013297872340425532,0.005319148936170213,0.013297872340425532,0.0398936170212766,0.007978723404255319
5,0.02127659574468085,0.0,0.005319148936170213,0.010638297872340425,0.007978723404255319
