R:A::C:P,0 6,1,2,3 4 5
0 6,0.4,0.17857142857142858,0.08,0.19672131147540983
1,0.4,0.6428571428571429,0.44,0.3770491803278688
2,0.13333333333333333,0.14285714285714285,0.32,0.26229508196721313
3 4 5,0.06666666666666667,0.03571428571428571,0.16,0.16393442622950818
