R:A::C:P,0,1 6,2 5,3 4
0,0.12598425196850394,0.04861111111111111,0.03550295857988166,0.024456521739130436
1 6,0.5551181102362205,0.6134259259259259,0.5088757396449705,0.5271739130434783
2 5,0.2204724409448819,0.2569444444444444,0.28994082840236685,0.28804347826086957
3 4,0.0984251968503937,0.08101851851851852,0.16568047337278108,0.16032608695652173
