R:A::C:P,0 6,1,2 4,3 5
0 6,0.25333333333333335,0.20408163265306123,0.25471698113207547,0.2131979695431472
1,0.4222222222222222,0.47619047619047616,0.27358490566037735,0.2893401015228426
2 4,0.20444444444444446,0.21768707482993196,0.33490566037735847,0.3147208121827411
3 5,0.12,0.10204081632653061,0.13679245283018868,0.18274111675126903
