R:A::C:P,0,1 3,2 6,4 5
0,0.43243243243243246,0.2972972972972973,0.12162162162162163,0.14864864864864866
1 3,0.22567287784679088,0.3333333333333333,0.22153209109730848,0.2194616977225673
2 6,0.13213213213213212,0.2702702702702703,0.3108108108108108,0.28678678678678676
4 5,0.14792899408284024,0.28994082840236685,0.25443786982248523,0.3076923076923077
