R:A::C:P,0,1 6,2 5,3,4
0,0.3150684931506849,0.2465753424657534,0.2054794520547945,0.0684931506849315,0.1643835616438356
1 6,0.18461538461538463,0.3564102564102564,0.2205128205128205,0.11794871794871795,0.12051282051282051
2 5,0.13100436681222707,0.2663755458515284,0.31877729257641924,0.13537117903930132,0.14847161572052403
3,0.08,0.28,0.34,0.18,0.12
4,0.1794871794871795,0.10256410256410256,0.4358974358974359,0.10256410256410256,0.1794871794871795
