R:A::C:P,0 4,1,2,3,5 6
0 4,0.6037735849056604,0.09433962264150944,0.11320754716981132,0.09433962264150944,0.09433962264150944
1,0.40350877192982454,0.12280701754385964,0.19298245614035087,0.11403508771929824,0.16666666666666666
2,0.24074074074074073,0.14814814814814814,0.18518518518518517,0.14814814814814814,0.2777777777777778
3,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.25
5 6,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.14285714285714285
