R:A::C:P,0 1 2,3 5,4,6
0 1 2,0.49619771863117873,0.15019011406844107,0.07984790874524715,0.043726235741444866
3 5,0.04752851711026616,0.03612167300380228,0.015209125475285171,0.015209125475285171
4,0.019011406844106463,0.015209125475285171,0.0,0.011406844106463879
6,0.026615969581749048,0.013307984790874524,0.015209125475285171,0.015209125475285171
